,period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
11163,1987,SOK,USA-OK,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020OK3,Oklahoma Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.18,$/MCF
11164,1987,SNM,USA-NM,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NM3,New Mexico Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),3.97,$/MCF
11165,1987,SND,USA-ND,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020ND3,North Dakota Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.75,$/MCF
11166,1987,SVT,USA-VT,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010VT3,Vermont Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.23,$/MCF
11167,1987,SNV,USA-NV,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NV3,Nevada Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.29,$/MCF
11168,1987,SNJ,USA-NJ,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NJ3,New Jersey Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.54,$/MCF
11169,1987,SLA,USA-LA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020LA3,Louisiana Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.97,$/MCF
11170,1987,SOR,USA-OR,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010OR3,Oregon Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.62,$/MCF
11171,1987,SIL,USA-IL,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020IL3,Illinois Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.39,$/MCF
11172,1987,SME,USA-ME,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010ME3,Maine Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),8.04,$/MCF
11173,1987,SAL,USA-AL,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010AL3,Alabama Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.64,$/MCF
11174,1987,SID,USA-ID,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020ID3,Idaho Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.52,$/MCF
11175,1987,SCO,COLORADO,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020CO3,Colorado Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.15,$/MCF
11176,1987,SOK,USA-OK,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010OK3,Oklahoma Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),4.63,$/MCF
11177,1987,SNY,NEW YORK,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NY3,New York Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.88,$/MCF
11178,1987,SAL,USA-AL,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020AL3,Alabama Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.48,$/MCF
11179,1987,SNM,USA-NM,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SNM_3,New Mexico Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),1.66,$/MCF
11180,1987,SMT,USA-MT,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SMT_3,Montana Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),1.86,$/MCF
11181,1987,SKS,USA-KS,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SKS_3,Kansas Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.05,$/MCF
11182,1987,SND,USA-ND,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SND_3,North Dakota Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.4,$/MCF
11183,1987,SIA,USA-IA,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SIA_3,Iowa Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.75,$/MCF
11184,1987,SIN,USA-IN,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SIN_3,Indiana Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),1.71,$/MCF
11185,1987,SND,USA-ND,EPG0,Natural Gas,PG1,City Gate Price,N3050ND3,Natural Gas Citygate Price in North Dakota (Dollars per Thousand Cubic Feet),3.59,$/MCF
11186,1987,SMT,USA-MT,EPG0,Natural Gas,PG1,City Gate Price,N3050MT3,Natural Gas Citygate Price in Montana (Dollars per Thousand Cubic Feet),3.85,$/MCF
11187,1987,SKY,USA-KY,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SKY_3,Kentucky Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),1.82,$/MCF
11188,1987,SOK,USA-OK,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SOK_3,Oklahoma Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),1.47,$/MCF
11189,1987,SAK,USA-AK,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SAK_3,Alaska Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),0.94,$/MCF
11190,1987,SWV,USA-WV,EPG0,Natural Gas,PG1,City Gate Price,N3050WV3,Natural Gas Citygate Price in West Virginia (Dollars per Thousand Cubic Feet),3.2,$/MCF
11191,1987,SNM,USA-NM,EPG0,Natural Gas,PG1,City Gate Price,N3050NM3,Natural Gas Citygate Price in New Mexico (Dollars per Thousand Cubic Feet),2.55,$/MCF
11192,1987,SME,USA-ME,EPG0,Natural Gas,PG1,City Gate Price,N3050ME3,Natural Gas Citygate Price in Maine (Dollars per Thousand Cubic Feet),3.15,$/MCF
11193,1987,SLA,USA-LA,EPG0,Natural Gas,PG1,City Gate Price,N3050LA3,Natural Gas Citygate Price in Louisiana (Dollars per Thousand Cubic Feet),2.38,$/MCF
11194,1987,NUS,U.S.,EPG0,Natural Gas,PG1,City Gate Price,N3050US3,U.S. Natural Gas Citygate Price (Dollars per Thousand Cubic Feet),2.87,$/MCF
11195,1987,SNE,USA-NE,EPG0,Natural Gas,PG1,City Gate Price,N3050NE3,Natural Gas Citygate Price in Nebraska (Dollars per Thousand Cubic Feet),2.99,$/MCF
11196,1987,SCO,COLORADO,EPG0,Natural Gas,PG1,City Gate Price,N3050CO3,Natural Gas Citygate Price in Colorado (Dollars per Thousand Cubic Feet),3.15,$/MCF
11197,1987,STX,TEXAS,EPG0,Natural Gas,PG1,City Gate Price,N3050TX3,Natural Gas Citygate Price in Texas (Dollars per Thousand Cubic Feet),2.52,$/MCF
11198,1987,SMO,USA-MO,EPG0,Natural Gas,PG1,City Gate Price,N3050MO3,Natural Gas Citygate Price in Missouri (Dollars per Thousand Cubic Feet),2.87,$/MCF
11199,1987,SCA,CALIFORNIA,EPG0,Natural Gas,PG1,City Gate Price,N3050CA3,Natural Gas Citygate Price in California (Dollars per Thousand Cubic Feet),2.39,$/MCF
11200,1987,SVA,USA-VA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020VA3,Virginia Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.64,$/MCF
11201,1987,SGA,USA-GA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020GA3,Georgia Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.4,$/MCF
11202,1987,SNC,USA-NC,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NC3,North Carolina Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.21,$/MCF
11203,1987,SAZ,USA-AZ,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020AZ3,Arizona Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.54,$/MCF
11204,1987,SLA,USA-LA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010LA3,Louisiana Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.56,$/MCF
11205,1987,SMD,USA-MD,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MD3,Maryland Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.37,$/MCF
11206,1987,SMA,MASSACHUSETTS,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MA3,Massachusetts Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.64,$/MCF
11207,1987,SDC,USA-DC,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010DC3,District of Columbia Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),7.09,$/MCF
11208,1987,SAK,USA-AK,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010AK3,Alaska Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),3.21,$/MCF
11209,1987,SNV,USA-NV,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NV3,Nevada Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.31,$/MCF
11210,1987,SAR,USA-AR,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010AR3,Arkansas Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),4.63,$/MCF
11211,1987,SAL,USA-AL,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SAL_3,Alabama Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.37,$/MCF
11212,1987,SMN,MINNESOTA,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SMN_3,Minnesota Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.19,$/MCF
11213,1987,SIL,USA-IL,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SIL_3,Illinois Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.68,$/MCF
11214,1987,SCO,COLORADO,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SCO_3,Colorado Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.57,$/MCF
11215,1987,SNV,USA-NV,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SNV_3,Nevada Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.16,$/MCF
11216,1987,SNH,USA-NH,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SNH_3,New Hampshire Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),5.29,$/MCF
11217,1987,SME,USA-ME,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SME_3,Maine Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.24,$/MCF
11218,1987,SNJ,USA-NJ,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SNJ_3,New Jersey Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.53,$/MCF
11219,1987,STX,TEXAS,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_STX_3,Texas Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),1.47,$/MCF
11220,1987,SDE,USA-DE,EPG0,Natural Gas,PG1,City Gate Price,N3050DE3,Natural Gas Citygate Price in Delaware (Dollars per Thousand Cubic Feet),2.6,$/MCF
11221,1987,SMD,USA-MD,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SMD_3,Maryland Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),0.55,$/MCF
11222,1987,SAL,USA-AL,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SAL_3,Alabama Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),2.97,$/MCF
11223,1987,STN,USA-TN,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_STN_3,Tennessee Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),1.31,$/MCF
11224,1987,SNE,USA-NE,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SNE_3,Nebraska Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),2.42,$/MCF
11225,1987,STX,TEXAS,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020TX3,Texas Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.26,$/MCF
11226,1987,SWV,USA-WV,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020WV3,West Virginia Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.48,$/MCF
11227,1987,SMO,USA-MO,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MO3,Missouri Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.11,$/MCF
11228,1987,SAR,USA-AR,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020AR3,Arkansas Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.26,$/MCF
11229,1987,SIN,USA-IN,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020IN3,Indiana Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.45,$/MCF
11230,1987,SFL,FLORIDA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010FL3,Florida Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),7.48,$/MCF
11231,1987,SNC,USA-NC,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NC3,North Carolina Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.66,$/MCF
11232,1987,SCT,USA-CT,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010CT3,Connecticut Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),8.21,$/MCF
11233,1987,SCT,USA-CT,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020CT3,Connecticut Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.76,$/MCF
11234,1987,SAK,USA-AK,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020AK3,Alaska Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),2.41,$/MCF
11235,1987,SNM,USA-NM,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NM3,New Mexico Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),4.98,$/MCF
11236,1987,SCO,COLORADO,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010CO3,Colorado Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),4.74,$/MCF
11237,1987,SWY,USA-WY,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SWY_3,Wyoming Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.36,$/MCF
11238,1987,SMI,USA-MI,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SMI_3,Michigan Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.64,$/MCF
11239,1987,SLA,USA-LA,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SLA_3,Louisiana Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),1.97,$/MCF
11240,1987,SCA,CALIFORNIA,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SCA_3,California Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),3.02,$/MCF
11241,1987,SSD,USA-SD,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SSD_3,South Dakota Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.17,$/MCF
11242,1987,SAZ,USA-AZ,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SAZ_3,Arizona Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),1.49,$/MCF
11243,1987,SID,USA-ID,EPG0,Natural Gas,PG1,City Gate Price,N3050ID3,Natural Gas Citygate Price in Idaho (Dollars per Thousand Cubic Feet),2.63,$/MCF
11244,1987,SLA,USA-LA,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SLA_3,Louisiana Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),1.78,$/MCF
11245,1987,SIL,USA-IL,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SIL_3,Illinois Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),2.24,$/MCF
11246,1987,SVA,USA-VA,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SVA_3,Virginia Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),2.08,$/MCF
11247,1987,SCA,CALIFORNIA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020CA3,California Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.42,$/MCF
11248,1987,SKS,USA-KS,EPG0,Natural Gas,PG1,City Gate Price,N3050KS3,Natural Gas Citygate Price in Kansas (Dollars per Thousand Cubic Feet),2.7,$/MCF
11249,1987,SAZ,USA-AZ,EPG0,Natural Gas,PG1,City Gate Price,N3050AZ3,Natural Gas Citygate Price in Arizona (Dollars per Thousand Cubic Feet),2.46,$/MCF
11250,1987,SVA,USA-VA,EPG0,Natural Gas,PG1,City Gate Price,N3050VA3,Natural Gas Citygate Price in Virginia (Dollars per Thousand Cubic Feet),3.0,$/MCF
11251,1987,SSC,USA-SC,EPG0,Natural Gas,PG1,City Gate Price,N3050SC3,Natural Gas Citygate Price in South Carolina (Dollars per Thousand Cubic Feet),3.13,$/MCF
11252,1987,SCT,USA-CT,EPG0,Natural Gas,PG1,City Gate Price,N3050CT3,Natural Gas Citygate Price in Connecticut (Dollars per Thousand Cubic Feet),3.16,$/MCF
11253,1987,SHI,USA-HI,EPG0,Natural Gas,PG1,City Gate Price,N3050HI3,Natural Gas Citygate Price in Hawaii (Dollars per Thousand Cubic Feet),6.55,$/MCF
11254,1987,SOR,USA-OR,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020OR3,Oregon Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.31,$/MCF
11255,1987,SWI,USA-WI,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020WI3,Wisconsin Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.78,$/MCF
11256,1987,SMD,USA-MD,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MD3,Maryland Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.1,$/MCF
11257,1987,SSD,USA-SD,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020SD3,South Dakota Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.22,$/MCF
11258,1987,SSC,USA-SC,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020SC3,South Carolina Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.6,$/MCF
11259,1987,SWY,USA-WY,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010WY3,Wyoming Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),4.7,$/MCF
11260,1987,SRI,USA-RI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010RI3,Rhode Island Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.81,$/MCF
11261,1987,SSC,USA-SC,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010SC3,South Carolina Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.59,$/MCF
11262,1987,SMI,USA-MI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MI3,Michigan Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.46,$/MCF
11263,1987,SNE,USA-NE,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NE3,Nebraska Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),4.36,$/MCF
11264,1987,SIA,USA-IA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010IA3,Iowa Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),4.75,$/MCF
11265,1987,SHI,USA-HI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010HI3,Hawaii Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),15.9,$/MCF
11266,1987,SGA,USA-GA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010GA3,Georgia Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.34,$/MCF
11267,1987,SID,USA-ID,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010ID3,Idaho Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.5,$/MCF
11268,1987,SWI,USA-WI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010WI3,Wisconsin Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.99,$/MCF
11269,1987,SNJ,USA-NJ,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NJ3,New Jersey Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.6,$/MCF
11270,1987,SKS,USA-KS,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SKS_3,Kansas Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),1.15,$/MCF
11271,1987,SWI,USA-WI,EPG0,Natural Gas,PG1,City Gate Price,N3050WI3,Natural Gas Citygate Price in Wisconsin (Dollars per Thousand Cubic Feet),3.75,$/MCF
11272,1987,SAR,USA-AR,EPG0,Natural Gas,PG1,City Gate Price,N3050AR3,Natural Gas Citygate Price in Arkansas (Dollars per Thousand Cubic Feet),2.51,$/MCF
11273,1987,SNY,NEW YORK,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SNY_3,New York Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),2.0,$/MCF
11274,1987,SND,USA-ND,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SND_3,North Dakota Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),1.3,$/MCF
11275,1987,SFL,FLORIDA,EPG0,Natural Gas,PG1,City Gate Price,N3050FL3,Natural Gas Citygate Price in Florida (Dollars per Thousand Cubic Feet),2.66,$/MCF
11276,1987,SMS,USA-MS,EPG0,Natural Gas,PG1,City Gate Price,N3050MS3,Natural Gas Citygate Price in Mississippi (Dollars per Thousand Cubic Feet),3.38,$/MCF
