,period,stateRegionId,stateRegionDescription,coalRankId,coalRankDescription,mineTypeId,mineTypeDescription,average-employees,labor-hours,number-of-mines,production,productivity,average-employees-units,labor-hours-units,number-of-mines-units,production-units,productivity-units
2722,2003,WBO,Other Western,TOT,All,SUR,Surface,4226.0,8654008.0,19.0,84278196,9.74,number of employees,hours,number of mines,short tons,short tons per labor hour
2723,2003,WBO,Other Western,SUB,Subbituminous,ALL,All,,,8.0,35821548,,number of employees,hours,number of mines,short tons,short tons per labor hour
2724,2003,WBO,Other Western,LIG,Lignite,ALL,All,,,5.0,31144304,,number of employees,hours,number of mines,short tons,short tons per labor hour
2725,2003,WBO,Other Western,BIT,Bituminous,ALL,All,,,9.0,23628461,,number of employees,hours,number of mines,short tons,short tons per labor hour
2726,2003,WBO,Other Western,TOT,All,ALL,All,4550.0,9325215.0,22.0,90594313,9.71,number of employees,hours,number of mines,short tons,short tons per labor hour
2727,2003,OK,Oklahoma,BIT,Bituminous,SUR,Surface,,,6.0,1172480,,number of employees,hours,number of mines,short tons,short tons per labor hour
2728,2003,OK,Oklahoma,TOT,All,SUR,Surface,111.0,260752.0,6.0,1172480,4.5,number of employees,hours,number of mines,short tons,short tons per labor hour
2729,2003,OK,Oklahoma,BIT,Bituminous,ALL,All,,,7.0,1565216,,number of employees,hours,number of mines,short tons,short tons per labor hour
2730,2003,OK,Oklahoma,TOT,All,ALL,All,147.0,344694.0,7.0,1565216,4.54,number of employees,hours,number of mines,short tons,short tons per labor hour
2731,2003,LA,Louisiana,LIG,Lignite,SUR,Surface,,,2.0,4028110,,number of employees,hours,number of mines,short tons,short tons per labor hour
2732,2003,LA,Louisiana,TOT,All,SUR,Surface,214.0,458925.0,2.0,4028110,8.78,number of employees,hours,number of mines,short tons,short tons per labor hour
2733,2003,LA,Louisiana,LIG,Lignite,ALL,All,,,2.0,4028110,,number of employees,hours,number of mines,short tons,short tons per labor hour
2734,2003,LA,Louisiana,TOT,All,ALL,All,214.0,458925.0,2.0,4028110,8.78,number of employees,hours,number of mines,short tons,short tons per labor hour
2735,2003,AR,Arkansas,BIT,Bituminous,UND,Underground,,,1.0,1000,,number of employees,hours,number of mines,short tons,short tons per labor hour
2736,2003,AR,Arkansas,TOT,All,UND,Underground,19.0,37367.0,1.0,1000,0.03,number of employees,hours,number of mines,short tons,short tons per labor hour
2737,2003,AR,Arkansas,BIT,Bituminous,SUR,Surface,,,1.0,6564,,number of employees,hours,number of mines,short tons,short tons per labor hour
2738,2003,AR,Arkansas,TOT,All,SUR,Surface,3.0,6054.0,1.0,6564,1.08,number of employees,hours,number of mines,short tons,short tons per labor hour
2739,2003,WSC,West South Central,LIG,Lignite,SUR,Surface,,,14.0,51526775,,number of employees,hours,number of mines,short tons,short tons per labor hour
2740,2003,WSC,West South Central,BIT,Bituminous,SUR,Surface,,,8.0,1197136,,number of employees,hours,number of mines,short tons,short tons per labor hour
2741,2003,WSC,West South Central,TOT,All,SUR,Surface,2697.0,5728782.0,22.0,52723911,9.2,number of employees,hours,number of mines,short tons,short tons per labor hour
2742,2003,WSC,West South Central,LIG,Lignite,ALL,All,,,14.0,51526775,,number of employees,hours,number of mines,short tons,short tons per labor hour
2743,2003,WSC,West South Central,BIT,Bituminous,ALL,All,,,10.0,1590872,,number of employees,hours,number of mines,short tons,short tons per labor hour
2744,2003,WSC,West South Central,TOT,All,ALL,All,2752.0,5850091.0,24.0,53117647,9.08,number of employees,hours,number of mines,short tons,short tons per labor hour
2745,2003,TN,Tennessee,BIT,Bituminous,UND,Underground,,,10.0,656743,,number of employees,hours,number of mines,short tons,short tons per labor hour
2746,2003,TN,Tennessee,TOT,All,UND,Underground,223.0,342266.0,10.0,656743,1.92,number of employees,hours,number of mines,short tons,short tons per labor hour
2747,2003,TN,Tennessee,BIT,Bituminous,SUR,Surface,,,13.0,1907392,,number of employees,hours,number of mines,short tons,short tons per labor hour
2748,2003,TN,Tennessee,TOT,All,SUR,Surface,344.0,716667.0,13.0,1907392,2.66,number of employees,hours,number of mines,short tons,short tons per labor hour
2749,2003,TN,Tennessee,BIT,Bituminous,ALL,All,,,23.0,2564135,,number of employees,hours,number of mines,short tons,short tons per labor hour
2750,2003,TN,Tennessee,TOT,All,ALL,All,567.0,1058933.0,23.0,2564135,2.42,number of employees,hours,number of mines,short tons,short tons per labor hour
2751,2003,MS,Mississippi,LIG,Lignite,SUR,Surface,,,1.0,3695385,,number of employees,hours,number of mines,short tons,short tons per labor hour
2752,2003,MS,Mississippi,TOT,All,SUR,Surface,195.0,421418.0,1.0,3695385,8.77,number of employees,hours,number of mines,short tons,short tons per labor hour
2753,2003,MS,Mississippi,LIG,Lignite,ALL,All,,,1.0,3695385,,number of employees,hours,number of mines,short tons,short tons per labor hour
2754,2003,MS,Mississippi,TOT,All,ALL,All,195.0,421418.0,1.0,3695385,8.77,number of employees,hours,number of mines,short tons,short tons per labor hour
2755,2003,KYW,Kentucky (West),BIT,Bituminous,UND,Underground,,,12.0,17159861,,number of employees,hours,number of mines,short tons,short tons per labor hour
2756,2003,KYW,Kentucky (West),TOT,All,UND,Underground,1773.0,4097496.0,12.0,17159861,4.19,number of employees,hours,number of mines,short tons,short tons per labor hour
2757,2003,KYW,Kentucky (West),BIT,Bituminous,SUR,Surface,,,13.0,4336602,,number of employees,hours,number of mines,short tons,short tons per labor hour
2758,2003,KYW,Kentucky (West),TOT,All,SUR,Surface,443.0,980519.0,13.0,4336602,4.42,number of employees,hours,number of mines,short tons,short tons per labor hour
2759,2003,KYW,Kentucky (West),BIT,Bituminous,ALL,All,,,25.0,21496463,,number of employees,hours,number of mines,short tons,short tons per labor hour
2760,2003,KYW,Kentucky (West),TOT,All,ALL,All,2216.0,5078015.0,25.0,21496463,4.23,number of employees,hours,number of mines,short tons,short tons per labor hour
2761,2003,KYE,Kentucky (East),BIT,Bituminous,UND,Underground,,,201.0,52077980,,number of employees,hours,number of mines,short tons,short tons per labor hour
2762,2003,KYE,Kentucky (East),TOT,All,UND,Underground,8143.0,17119219.0,201.0,52077980,3.04,number of employees,hours,number of mines,short tons,short tons per labor hour
2763,2003,KYE,Kentucky (East),BIT,Bituminous,SUR,Surface,,,174.0,39231175,,number of employees,hours,number of mines,short tons,short tons per labor hour
2764,2003,KYE,Kentucky (East),TOT,All,SUR,Surface,4896.0,10368571.0,174.0,39231175,3.78,number of employees,hours,number of mines,short tons,short tons per labor hour
2765,2003,KYE,Kentucky (East),BIT,Bituminous,ALL,All,,,375.0,91309155,,number of employees,hours,number of mines,short tons,short tons per labor hour
2766,2003,KYE,Kentucky (East),TOT,All,ALL,All,13039.0,27487790.0,375.0,91309155,3.32,number of employees,hours,number of mines,short tons,short tons per labor hour
2767,2003,KY,Kentucky,BIT,Bituminous,UND,Underground,,,213.0,69237841,,number of employees,hours,number of mines,short tons,short tons per labor hour
2768,2003,KY,Kentucky,TOT,All,UND,Underground,9916.0,21216715.0,213.0,69237841,3.26,number of employees,hours,number of mines,short tons,short tons per labor hour
2769,2003,KY,Kentucky,BIT,Bituminous,SUR,Surface,,,187.0,43567777,,number of employees,hours,number of mines,short tons,short tons per labor hour
2770,2003,KY,Kentucky,TOT,All,SUR,Surface,5339.0,11349090.0,187.0,43567777,3.84,number of employees,hours,number of mines,short tons,short tons per labor hour
2771,2003,KY,Kentucky,BIT,Bituminous,ALL,All,,,400.0,112805618,,number of employees,hours,number of mines,short tons,short tons per labor hour
2772,2003,KY,Kentucky,TOT,All,ALL,All,15255.0,32565805.0,400.0,112805618,3.46,number of employees,hours,number of mines,short tons,short tons per labor hour
2773,2003,AL,Alabama,BIT,Bituminous,UND,Underground,,,9.0,15375364,,number of employees,hours,number of mines,short tons,short tons per labor hour
2774,2003,AL,Alabama,TOT,All,UND,Underground,2615.0,5962264.0,9.0,15375364,2.58,number of employees,hours,number of mines,short tons,short tons per labor hour
2775,2003,AL,Alabama,BIT,Bituminous,SUR,Surface,,,34.0,4742191,,number of employees,hours,number of mines,short tons,short tons per labor hour
2776,2003,AL,Alabama,TOT,All,SUR,Surface,800.0,1592376.0,34.0,4742191,2.98,number of employees,hours,number of mines,short tons,short tons per labor hour
2777,2003,AL,Alabama,BIT,Bituminous,ALL,All,,,43.0,20117555,,number of employees,hours,number of mines,short tons,short tons per labor hour
2778,2003,AL,Alabama,TOT,All,ALL,All,3415.0,7554640.0,43.0,20117555,2.66,number of employees,hours,number of mines,short tons,short tons per labor hour
2779,2003,ESC,East South Central,BIT,Bituminous,UND,Underground,,,232.0,85269948,,number of employees,hours,number of mines,short tons,short tons per labor hour
2780,2003,ESC,East South Central,TOT,All,UND,Underground,12754.0,27521245.0,232.0,85269948,3.1,number of employees,hours,number of mines,short tons,short tons per labor hour
2781,2003,ESC,East South Central,LIG,Lignite,SUR,Surface,,,1.0,3695385,,number of employees,hours,number of mines,short tons,short tons per labor hour
2782,2003,ESC,East South Central,BIT,Bituminous,SUR,Surface,,,234.0,50217360,,number of employees,hours,number of mines,short tons,short tons per labor hour
2783,2003,ESC,East South Central,TOT,All,SUR,Surface,6678.0,14079551.0,235.0,53912745,3.83,number of employees,hours,number of mines,short tons,short tons per labor hour
2784,2003,ESC,East South Central,LIG,Lignite,ALL,All,,,1.0,3695385,,number of employees,hours,number of mines,short tons,short tons per labor hour
2785,2003,ESC,East South Central,BIT,Bituminous,ALL,All,,,466.0,135487308,,number of employees,hours,number of mines,short tons,short tons per labor hour
2786,2003,ESC,East South Central,TOT,All,ALL,All,19432.0,41600796.0,467.0,139182693,3.35,number of employees,hours,number of mines,short tons,short tons per labor hour
2787,2003,WVS,West Virginia (Southern),BIT,Bituminous,UND,Underground,,,123.0,56764162,,number of employees,hours,number of mines,short tons,short tons per labor hour
2788,2003,WVS,West Virginia (Southern),TOT,All,UND,Underground,6934.0,15459810.0,123.0,56764162,3.67,number of employees,hours,number of mines,short tons,short tons per labor hour
2789,2003,WVS,West Virginia (Southern),BIT,Bituminous,SUR,Surface,,,68.0,47997717,,number of employees,hours,number of mines,short tons,short tons per labor hour
2790,2003,WVS,West Virginia (Southern),TOT,All,SUR,Surface,4057.0,9649991.0,68.0,47997717,4.97,number of employees,hours,number of mines,short tons,short tons per labor hour
2791,2003,WVS,West Virginia (Southern),BIT,Bituminous,ALL,All,,,191.0,104761879,,number of employees,hours,number of mines,short tons,short tons per labor hour
2792,2003,WVS,West Virginia (Southern),TOT,All,ALL,All,10991.0,25109801.0,191.0,104761879,4.17,number of employees,hours,number of mines,short tons,short tons per labor hour
2793,2003,WVN,West Virginia (Northern),BIT,Bituminous,UND,Underground,,,32.0,30028584,,number of employees,hours,number of mines,short tons,short tons per labor hour
2794,2003,WVN,West Virginia (Northern),TOT,All,UND,Underground,3440.0,7423266.0,32.0,30028584,4.05,number of employees,hours,number of mines,short tons,short tons per labor hour
2795,2003,WVN,West Virginia (Northern),BIT,Bituminous,SUR,Surface,,,26.0,4920847,,number of employees,hours,number of mines,short tons,short tons per labor hour
2796,2003,WVN,West Virginia (Northern),TOT,All,SUR,Surface,474.0,1047127.0,26.0,4920847,4.7,number of employees,hours,number of mines,short tons,short tons per labor hour
2797,2003,WVN,West Virginia (Northern),BIT,Bituminous,ALL,All,,,58.0,34949431,,number of employees,hours,number of mines,short tons,short tons per labor hour
2798,2003,WVN,West Virginia (Northern),TOT,All,ALL,All,3914.0,8470393.0,58.0,34949431,4.13,number of employees,hours,number of mines,short tons,short tons per labor hour
2799,2003,WV,West Virginia,BIT,Bituminous,UND,Underground,,,155.0,86792746,,number of employees,hours,number of mines,short tons,short tons per labor hour
2800,2003,WV,West Virginia,TOT,All,UND,Underground,10374.0,22883076.0,155.0,86792746,3.79,number of employees,hours,number of mines,short tons,short tons per labor hour
2801,2003,WV,West Virginia,BIT,Bituminous,SUR,Surface,,,94.0,52918564,,number of employees,hours,number of mines,short tons,short tons per labor hour
2802,2003,WV,West Virginia,TOT,All,SUR,Surface,4531.0,10697118.0,94.0,52918564,4.95,number of employees,hours,number of mines,short tons,short tons per labor hour
2803,2003,WV,West Virginia,BIT,Bituminous,ALL,All,,,249.0,139711310,,number of employees,hours,number of mines,short tons,short tons per labor hour
2804,2003,WV,West Virginia,TOT,All,ALL,All,14905.0,33580194.0,249.0,139711310,4.16,number of employees,hours,number of mines,short tons,short tons per labor hour
2805,2003,ILL,Illinois Basin,TOT,All,ALL,All,8643.0,19910478.0,78.0,88491435,4.44,number of employees,hours,number of mines,short tons,short tons per labor hour
2806,2003,ILL,Illinois Basin,BIT,Bituminous,UND,Underground,,,34.0,51779079,,number of employees,hours,number of mines,short tons,short tons per labor hour
2807,2003,ILL,Illinois Basin,TOT,All,UND,Underground,6021.0,13498364.0,34.0,51779079,3.84,number of employees,hours,number of mines,short tons,short tons per labor hour
2808,2003,ILL,Illinois Basin,BIT,Bituminous,SUR,Surface,,,44.0,36712356,,number of employees,hours,number of mines,short tons,short tons per labor hour
2809,2003,ILL,Illinois Basin,TOT,All,SUR,Surface,2622.0,6412114.0,44.0,36712356,5.73,number of employees,hours,number of mines,short tons,short tons per labor hour
2810,2003,ILL,Illinois Basin,BIT,Bituminous,ALL,All,,,78.0,88491435,,number of employees,hours,number of mines,short tons,short tons per labor hour
2811,2003,APS,Appalachia Southern,BIT,Bituminous,UND,Underground,,,9.0,15375364,,number of employees,hours,number of mines,short tons,short tons per labor hour
2812,2003,VA,Virginia,BIT,Bituminous,UND,Underground,,,79.0,21225068,,number of employees,hours,number of mines,short tons,short tons per labor hour
2813,2003,VA,Virginia,TOT,All,UND,Underground,3350.0,6920967.0,79.0,21225068,3.07,number of employees,hours,number of mines,short tons,short tons per labor hour
2814,2003,VA,Virginia,BIT,Bituminous,SUR,Surface,,,44.0,10371244,,number of employees,hours,number of mines,short tons,short tons per labor hour
2815,2003,VA,Virginia,TOT,All,SUR,Surface,1370.0,3045617.0,44.0,10371244,3.41,number of employees,hours,number of mines,short tons,short tons per labor hour
2816,2003,VA,Virginia,BIT,Bituminous,ALL,All,,,123.0,31596312,,number of employees,hours,number of mines,short tons,short tons per labor hour
2817,2003,VA,Virginia,TOT,All,ALL,All,4720.0,9966584.0,123.0,31596312,3.17,number of employees,hours,number of mines,short tons,short tons per labor hour
2818,2003,MD,Maryland,BIT,Bituminous,UND,Underground,,,2.0,3300017,,number of employees,hours,number of mines,short tons,short tons per labor hour
2819,2003,MD,Maryland,TOT,All,UND,Underground,229.0,476810.0,2.0,3300017,6.92,number of employees,hours,number of mines,short tons,short tons per labor hour
2820,2003,MD,Maryland,BIT,Bituminous,SUR,Surface,,,14.0,1755752,,number of employees,hours,number of mines,short tons,short tons per labor hour
2821,2003,MD,Maryland,TOT,All,SUR,Surface,222.0,456749.0,14.0,1755752,3.84,number of employees,hours,number of mines,short tons,short tons per labor hour
2822,2002,MTN,Mountain,TOT,All,ALL,All,11473.0,24174825.0,59.0,512674341,21.21,number of employees,hours,number of mines,short tons,short tons per labor hour
2823,2002,MTN,Mountain,BIT,Bituminous,ALL,All,,,33.0,80965841,,number of employees,hours,number of mines,short tons,short tons per labor hour
2824,2002,MTN,Mountain,LIG,Lignite,ALL,All,,,1.0,328081,,number of employees,hours,number of mines,short tons,short tons per labor hour
